cid,record_id,Country,age,gender,marital,educ,educ_other,child_dependants,Regions,healthtype_2,role,role_other,healthtype,If_Yes,jobrole,train_years,experience_1,experience_2,experience_3,experience_4,service_demand_1,service_demand_2,skills_1,skills_2,skills_3,belief,conseq_beliefs_1,conseq_beliefs_2,conseq_beliefs_3,intentions,environment_context_1,environment_context_2,environment_context_3,environment_context_4,social_influence_1,social_influence_2,social_influence_3,social_influence_4,emotion_1,emotion_2,emotion_3,emotion_4,emotion_5,trust_1,trust_2,trust_3
hcw_8474,61,Uganda,28,Male,Single (never married),NULL,NULL,0,Central 1,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,disagree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,disagree,disagree,agree,somewhat agree,agree,strongly agree,somewhat agree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,neither agree nor disagree,somewhat agree,somewhat agree
hcw_8475,62,Uganda,24,Male,Single (never married),NULL,NULL,1,South Western,Private,Nurse,NULL,maternity,daily,student,NULL,No,No,No,No,strongly agree,disagree,agree,agree,somewhat agree,agree,disagree,agree,agree,somewhat agree,disagree,disagree,disagree,agree,somewhat agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree
hcw_8476,63,Uganda,44,Female,Married,NULL,NULL,4,Central 2,Private,Consultant,NULL,surgical,daily,Fulltime,NULL,No,No,Yes,No,somewhat agree,somewhat agree,agree,agree,agree,strongly agree,somewhat agree,agree,agree,strongly agree,somewhat agree,agree,strongly agree,agree,somewhat agree,strongly agree,strongly agree,disagree,strongly agree,strongly agree,agree,agree,strongly disagree,disagree,somewhat disagree,somewhat disagree
hcw_8477,64,Uganda,19,Male,Single (never married),NULL,NULL,1,Central 1,Public,Midwife,NULL,emergency,daily,student,NULL,Unsure,No,No,No,neither agree nor disagree,neither agree nor disagree,somewhat agree,agree,neither agree nor disagree,agree,neither agree nor disagree,somewhat agree,neither agree nor disagree,somewhat agree,agree,strongly agree,agree,neither agree nor disagree,strongly agree,strongly agree,strongly agree,strongly agree,agree,agree,disagree,neither agree nor disagree,neither agree nor disagree,disagree,strongly disagree,strongly disagree
hcw_8478,65,Uganda,28,Male,Single (never married),NULL,NULL,0,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,somewhat disagree,strongly agree,agree,agree,somewhat agree,agree,somewhat agree,agree,agree,strongly agree,somewhat agree,somewhat agree,strongly disagree,disagree,agree,agree,agree,agree,strongly agree,strongly agree,agree,strongly disagree,strongly disagree,somewhat agree,somewhat agree,somewhat agree
hcw_8479,66,Uganda,60,Male,Prefer not to say,NULL,NULL,4,Central 1,Private,Nurse,NULL,Medical unit,more than one day per week,part time,NULL,No,No,No,No,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,somewhat disagree,strongly disagree,disagree,strongly agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,agree,somewhat agree,strongly disagree
hcw_8480,67,Uganda,44,Female,Married,NULL,NULL,0,East Central,Private,Allied health professional,Laboratory Technician,Other,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,somewhat agree,neither agree nor disagree,strongly disagree,somewhat agree,neither agree nor disagree,neither agree nor disagree,somewhat agree,somewhat agree,somewhat agree,neither agree nor disagree,somewhat agree,somewhat agree,agree,somewhat agree,neither agree nor disagree,somewhat disagree,somewhat disagree,neither agree nor disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat disagree,neither agree nor disagree,somewhat disagree,somewhat disagree
hcw_8481,68,Uganda,38,Female,Living with partner,NULL,NULL,2,Mid Western,Public,Allied health professional,Laboratory Technician,Laboratory,daily,Fulltime,NULL,No,No,No,No,disagree,disagree,somewhat disagree,strongly disagree,disagree,disagree,disagree,disagree,somewhat agree,agree,disagree,strongly disagree,strongly disagree,strongly disagree,agree,agree,agree,strongly disagree,strongly agree,strongly agree,strongly agree,agree,disagree,agree,agree,agree
hcw_8482,69,Uganda,21,Male,Single (never married),NULL,NULL,0,Central 1,Private,Midwife,NULL,maternity,daily,Fulltime,NULL,Yes,No,Yes,Yes,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,agree,strongly disagree,agree,agree,strongly disagree,disagree,disagree
hcw_8483,70,Uganda,19,Male,Single (never married),NULL,NULL,0,Mid Western,Public,Nurse,NULL,Medical unit,daily,student,NULL,No,Yes,Yes,Yes,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree
hcw_8484,71,Uganda,31,Female,Single (never married),NULL,NULL,0,Kampala,Private,Medical doctor,NULL,Other,daily,Fulltime,NULL,Unsure,Yes,Unsure,Unsure,somewhat agree,disagree,somewhat agree,agree,somewhat agree,agree,disagree,agree,strongly agree,somewhat agree,somewhat agree,disagree,strongly disagree,neither agree nor disagree,disagree,agree,neither agree nor disagree,somewhat disagree,strongly agree,strongly agree,somewhat disagree,agree,somewhat agree,agree,neither agree nor disagree,neither agree nor disagree
hcw_8485,72,Uganda,69,Male,Married,NULL,NULL,1,Kampala,Public,Consultant,NULL,paediatric,daily,Fulltime,NULL,No,No,Yes,Yes,disagree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly agree,disagree,agree,strongly disagree,disagree,disagree,strongly disagree
hcw_8486,73,Uganda,46,Female,Single (never married),NULL,NULL,0,Kampala,Private,Consultant,NULL,paediatric,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,disagree,disagree,somewhat agree,somewhat agree,somewhat agree,strongly agree,disagree,agree,somewhat agree,strongly agree,somewhat agree,disagree,somewhat disagree,disagree,somewhat agree,strongly agree,neither agree nor disagree,somewhat agree,agree,strongly agree,somewhat disagree,agree,agree,neither agree nor disagree,neither agree nor disagree,somewhat agree
hcw_8487,74,Uganda,30,Female,Single (never married),NULL,NULL,2,Mid Western,Private,Medical doctor,NULL,Other,more than one day per week,Fulltime,NULL,No,Yes,Yes,Yes,strongly disagree,strongly disagree,somewhat agree,agree,agree,agree,somewhat agree,agree,neither agree nor disagree,agree,disagree,strongly disagree,strongly disagree,somewhat agree,somewhat disagree,strongly agree,agree,strongly disagree,strongly agree,strongly agree,strongly disagree,agree,disagree,agree,somewhat agree,neither agree nor disagree
hcw_8488,75,Uganda,51,Male,Married,NULL,NULL,2,Kampala,Private,Medical doctor,NULL,paediatric,more than one day per week,Fulltime,NULL,Yes,No,Yes,Yes,disagree,disagree,agree,somewhat agree,agree,agree,somewhat agree,agree,disagree,strongly agree,agree,disagree,strongly agree,somewhat agree,agree,agree,agree,neither agree nor disagree,agree,strongly agree,somewhat disagree,neither agree nor disagree,somewhat agree,somewhat disagree,disagree,disagree
hcw_8489,76,Uganda,69,Female,Married,NULL,NULL,0,Kampala,Public,Medical doctor,NULL,Medical unit,more than one day per week,retired,NULL,No,No,No,No,somewhat disagree,somewhat disagree,somewhat disagree,somewhat agree,disagree,somewhat disagree,somewhat agree,agree,agree,agree,somewhat agree,agree,strongly disagree,somewhat disagree,somewhat agree,strongly agree,neither agree nor disagree,neither agree nor disagree,strongly agree,strongly agree,strongly agree,agree,disagree,somewhat agree,disagree,strongly disagree
hcw_8490,77,Uganda,58,Female,Married,NULL,NULL,0,Kampala,Private,Administrative,NULL,Other,NA,retired,NULL,No,No,No,No,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,strongly disagree,strongly disagree,strongly disagree
hcw_8491,78,Uganda,32,Female,Living with partner,NULL,NULL,2,Kampala,Private,Medical doctor,NULL,Medical unit,rarely,student,NULL,No,No,Yes,No,agree,neither agree nor disagree,disagree,somewhat agree,somewhat disagree,somewhat disagree,agree,somewhat agree,somewhat agree,agree,somewhat agree,disagree,somewhat agree,somewhat agree,agree,agree,strongly agree,somewhat agree,agree,agree,somewhat agree,somewhat agree,somewhat disagree,somewhat disagree,disagree,disagree
hcw_8492,79,Uganda,62,Female,Widowed,NULL,NULL,1,Mid Western,Public,Other,NULL,Other,NA,retired,NULL,No,No,No,No,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,somewhat agree,somewhat disagree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,strongly disagree,disagree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,agree,strongly agree,agree,agree,agree,neither agree nor disagree
hcw_8493,80,Uganda,32,Female,Living with partner,NULL,NULL,0,West Nile,Public,Medical doctor,NULL,Medical unit,more than one day per week,Fulltime,NULL,No,Yes,Yes,Yes,strongly disagree,strongly disagree,agree,agree,somewhat agree,somewhat agree,disagree,agree,strongly agree,agree,agree,disagree,agree,agree,disagree,agree,agree,strongly agree,agree,agree,strongly agree,somewhat disagree,agree,somewhat agree,somewhat agree,somewhat agree
hcw_8494,81,Uganda,36,Male,Married,NULL,NULL,3,Central 2,Private,Medical doctor,NULL,Medical unit,more than one day per week,Fulltime,NULL,Yes,Yes,Yes,Yes,disagree,disagree,disagree,agree,disagree,agree,disagree,somewhat agree,disagree,disagree,strongly disagree,strongly disagree,agree,somewhat agree,disagree,strongly disagree,somewhat agree,neither agree nor disagree,strongly agree,strongly agree,agree,agree,somewhat disagree,somewhat disagree,somewhat disagree,somewhat agree
hcw_8495,82,Uganda,34,Female,Married,NULL,NULL,4,North East,Private,Medical doctor,NULL,Medical unit,daily,Fulltime,NULL,Unsure,No,No,Unsure,strongly disagree,strongly disagree,strongly agree,strongly agree,agree,strongly agree,somewhat agree,strongly agree,strongly agree,strongly agree,neither agree nor disagree,strongly disagree,strongly disagree,disagree,neither agree nor disagree,strongly agree,agree,somewhat agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,somewhat agree
hcw_8496,83,Uganda,36,Male,Widowed,NULL,NULL,3,Kampala,Public,Medical doctor,NULL,maternity,daily,part time,NULL,No,No,Yes,No,somewhat disagree,somewhat disagree,disagree,agree,somewhat disagree,disagree,agree,strongly agree,disagree,agree,disagree,strongly disagree,strongly disagree,neither agree nor disagree,agree,agree,agree,strongly disagree,agree,agree,agree,somewhat agree,agree,somewhat agree,somewhat agree,somewhat agree
hcw_8497,84,Uganda,27,Female,Living with partner,NULL,NULL,0,North East,Public,Medical doctor,NULL,Medical unit,daily,Fulltime,NULL,No,No,No,Yes,disagree,disagree,agree,agree,somewhat agree,strongly agree,agree,neither agree nor disagree,strongly agree,strongly agree,agree,somewhat disagree,strongly disagree,somewhat disagree,somewhat agree,strongly agree,strongly agree,neither agree nor disagree,agree,strongly agree,neither agree nor disagree,strongly agree,agree,agree,somewhat agree,strongly disagree
hcw_8498,85,Uganda,38,Male,Prefer not to say,NULL,NULL,7,Central 1,Public,Medical doctor,NULL,Other,daily,Fulltime,NULL,Unsure,No,Unsure,Unsure,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,disagree,agree,somewhat disagree,strongly disagree,disagree,disagree,disagree,agree,strongly disagree,strongly agree,somewhat agree,strongly disagree,strongly agree,strongly agree,agree,strongly agree,somewhat agree,strongly disagree,strongly disagree,strongly disagree
hcw_8499,86,Uganda,32,Female,Prefer not to say,NULL,NULL,0,North East,Private,Medical doctor,NULL,isolation ward,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,strongly agree,strongly agree,strongly agree,agree,strongly agree,agree,somewhat agree,agree,agree,agree,somewhat agree,somewhat disagree,somewhat disagree,somewhat agree,agree,agree,somewhat agree,somewhat disagree,disagree,agree,disagree,agree,agree,strongly disagree,strongly disagree,strongly disagree
hcw_8500,87,Uganda,29,Female,Married,NULL,NULL,4,West Nile,Private,Medical doctor,NULL,maternity,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,somewhat agree,disagree,somewhat agree,agree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,agree,strongly disagree,strongly agree,agree,somewhat agree,agree,agree,somewhat agree,agree,agree,neither agree nor disagree,agree,somewhat agree,neither agree nor disagree,disagree,somewhat agree
hcw_8501,88,Uganda,28,Male,Married,NULL,NULL,2,Mid Northern,Public,Medical doctor,NULL,maternity,daily,Fulltime,NULL,No,No,Yes,No,somewhat agree,somewhat agree,agree,strongly agree,agree,agree,somewhat disagree,strongly agree,agree,agree,agree,disagree,strongly agree,disagree,agree,strongly agree,strongly agree,neither agree nor disagree,agree,somewhat agree,somewhat agree,strongly disagree,disagree,agree,strongly disagree,strongly disagree
hcw_8502,89,Uganda,28,Female,Single (never married),NULL,NULL,3,East Central,Public,Medical doctor,NULL,Medical unit,daily,part time,NULL,Yes,Yes,No,Yes,somewhat agree,somewhat agree,somewhat agree,somewhat agree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly agree,strongly agree,strongly agree,somewhat agree,somewhat agree,somewhat disagree,somewhat agree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly agree,disagree,disagree,disagree
hcw_8503,90,Uganda,31,Female,Living with partner,NULL,NULL,2,South Western,Private,Medical doctor,NULL,surgical,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,strongly agree,strongly agree,neither agree nor disagree,agree,neither agree nor disagree,agree,strongly agree,agree,agree,strongly agree,somewhat agree,strongly agree,agree,disagree,somewhat agree,agree,agree,somewhat agree,strongly agree,strongly agree,agree,strongly agree,agree,somewhat agree,somewhat disagree,somewhat disagree
hcw_8504,91,Uganda,64,Female,Widowed,NULL,NULL,0,South Western,Private,Medical doctor,NULL,paediatric,daily,Fulltime,NULL,No,No,Yes,No,agree,somewhat agree,disagree,somewhat agree,disagree,agree,agree,agree,agree,agree,neither agree nor disagree,disagree,somewhat agree,disagree,disagree,agree,agree,strongly disagree,strongly agree,agree,agree,agree,agree,somewhat disagree,neither agree nor disagree,neither agree nor disagree
hcw_8505,92,Uganda,58,Female,Married,NULL,NULL,0,Kampala,Private,Administrative,NULL,Other,NA,retired,NULL,No,No,No,No,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,agree,strongly disagree,strongly disagree,strongly disagree
hcw_8506,93,Uganda,44,Female,Married,NULL,NULL,5,Kampala,Private,Medical doctor,NULL,Other,NA,Fulltime,NULL,No,No,No,Yes,somewhat disagree,somewhat disagree,disagree,disagree,agree,strongly agree,agree,agree,agree,agree,agree,disagree,agree,somewhat disagree,somewhat disagree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly agree,somewhat agree,strongly disagree,somewhat disagree,neither agree nor disagree,neither agree nor disagree,agree
hcw_8507,94,Uganda,43,Male,Married,NULL,NULL,4,Central 1,Private,Medical doctor,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,somewhat disagree,somewhat disagree,strongly agree,strongly agree,strongly agree,strongly agree,agree,strongly agree,disagree,strongly agree,agree,strongly agree,disagree,agree,strongly agree,agree,agree,somewhat agree,agree,agree,somewhat agree,strongly disagree,strongly disagree,disagree,disagree,disagree
